club_a_slug,club_a,club_b_slug,club_b,player,normalized_player,player_qid,player_api_football_id,accepted_answers
juventus,Juventus,ac-milan,AC Milan,Koni De Winter,koni de winter,Q108200391,,koni de winter
juventus,Juventus,ac-milan,AC Milan,Kurt Hamrin,kurt hamrin,Q363766,,kurt hamrin;kurt roland hamrin
juventus,Juventus,ac-milan,AC Milan,Leonardo Bonucci,leonardo bonucci,DEMO-097-leonardo-bonucci,,leonardo bonucci
juventus,Juventus,ac-milan,AC Milan,Leonardo Mancuso,leonardo mancuso,Q6526025,,leonardo mancuso
juventus,Juventus,ac-milan,AC Milan,Luciano Spinosi,luciano spinosi,Q1337309,,luciano spinosi
juventus,Juventus,ac-milan,AC Milan,Luigi Cevenini,luigi cevenini,Q1385196,,luigi cevenini
juventus,Juventus,ac-milan,AC Milan,Luigi Forlano,luigi forlano,Q1546935,,luigi forlano
juventus,Juventus,ac-milan,AC Milan,Luigi Pasetti,luigi pasetti,Q1152083,,luigi pasetti
juventus,Juventus,ac-milan,AC Milan,Manuel Locatelli,manuel locatelli,Q23899393,,manuel locatelli
juventus,Juventus,ac-milan,AC Milan,Marco Borriello,marco borriello,Q44097,,marco borriello
juventus,Juventus,ac-milan,AC Milan,Marco Storari,marco storari,Q240492,,marco storari
juventus,Juventus,ac-milan,AC Milan,Mario Mandžukić,mario mandzukic,DEMO-055-mario-mandžukić,,mario mandzukic
juventus,Juventus,ac-milan,AC Milan,Massimo Orlando,massimo orlando,Q3851386,,massimo orlando
juventus,Juventus,ac-milan,AC Milan,Matteo Cavagna,matteo cavagna,Q6789661,,matteo cavagna;matteo sergio cavagna
juventus,Juventus,ac-milan,AC Milan,Mattia Caldara,mattia caldara,Q17150744,,mattia caldara
juventus,Juventus,ac-milan,AC Milan,Mattia De Sciglio,mattia de sciglio,Q379805,,mattia de sciglio
juventus,Juventus,ac-milan,AC Milan,Nicola Legrottaglie,nicola legrottaglie,Q311578,,nicola legrottaglie
juventus,Juventus,ac-milan,AC Milan,Nicolò Turco,nicolo turco,Q120725624,,nicolo turco
juventus,Juventus,ac-milan,AC Milan,Néstor Combin,nestor combin,Q605050,,nestor combin
juventus,Juventus,ac-milan,AC Milan,Oscar Damiani,oscar damiani,Q1072178,,giuseppe damiani;oscar damiani
juventus,Juventus,ac-milan,AC Milan,Paolo Di Canio,paolo di canio,Q44655,,paolo di canio
juventus,Juventus,ac-milan,AC Milan,Paolo Rossi,paolo rossi,Q178628,,paolo rossi
juventus,Juventus,ac-milan,AC Milan,Patrick Vieira,patrick vieira,Q46347,,patrick de oliveira vieira;patrick martins vieira;patrick paul vieira;patrick vieira
juventus,Juventus,ac-milan,AC Milan,Pierre Kalulu,pierre kalulu,Q98815671,,pierre kalulu;pierre kazeye rommel kalulu kyatengwa
juventus,Juventus,ac-milan,AC Milan,Pietro Paolo Virdis,pietro paolo virdis,Q719481,,antonio pietro paolo virdis;pietro paolo virdis
juventus,Juventus,ac-milan,AC Milan,Pietro Pastore,pietro pastore,Q302314,,pietro mario pastore;pietro pastore
juventus,Juventus,ac-milan,AC Milan,Pietro Vierchowod,pietro vierchowod,Q351990,,pietro vierchowod
juventus,Juventus,ac-milan,AC Milan,Riccardo Carapellese,riccardo carapellese,Q1360161,,riccardo carapellese
juventus,Juventus,ac-milan,AC Milan,Richard Basha,richard basha,Q111805169,,richard basha;richard reda mostafa basha
juventus,Juventus,ac-milan,AC Milan,Roberto Baggio,roberto baggio,Q67964,,roberto baggio
juventus,Juventus,ac-milan,AC Milan,Romeo Benetti,romeo benetti,Q67981,,romeo benetti
juventus,Juventus,ac-milan,AC Milan,Romeo Menti,romeo menti,Q520026,,romeo menti
juventus,Juventus,ac-milan,AC Milan,Salah Basha,salah basha,Q111805174,,salah basha;salah el din reda mostafa bashasha
juventus,Juventus,ac-milan,AC Milan,Sandro Salvadore,sandro salvadore,Q163134,,sandro salvadore
juventus,Juventus,ac-milan,AC Milan,Savino Bellini,savino bellini,Q67977,,savino bellini
juventus,Juventus,ac-milan,AC Milan,Simone Ganz,simone ganz,Q4133376,,simone andrea ganz;simone ganz
juventus,Juventus,ac-milan,AC Milan,Stefano Gori,stefano gori,Q42535377,,stefano gori
juventus,Juventus,ac-milan,AC Milan,Tiago Djaló,tiago djalo,Q50349931,,tiago djalo;tiago emanuel embalo djalo
juventus,Juventus,ac-milan,AC Milan,Umberto Malvano,umberto malvano,Q967016,,umberto malvano
juventus,Juventus,ac-milan,AC Milan,Umberto Menti,umberto menti,Q3548202,,umberto menti
juventus,Juventus,ac-milan,AC Milan,Vinicio Verza,vinicio verza,Q1085030,,vinicio verza
juventus,Juventus,ac-milan,AC Milan,Zlatan Ibrahimović,zlatan ibrahimovic,DEMO-039-zlatan-ibrahimović,,zlatan ibrahimovic
juventus,Juventus,ac-milan,AC Milan,Álvaro Morata,alvaro morata,DEMO-027-álvaro-morata,,alvaro borja morata martin;alvaro morata
juventus,Juventus,aek-athens,AEK Athens,Alberto Brignoli,alberto brignoli,Q16524787,,alberto brignoli
juventus,Juventus,aek-athens,AEK Athens,Emerson,emerson,Q215952,,emerson;emerson barbosa rodrigues dos santos;emerson da conceicao;emerson da luz;emerson dos santos da luz;emerson ferreira da rosa;emerson luiz firmino;emerson moises costa
juventus,Juventus,aek-athens,AEK Athens,João Mário,joao mario,Q6298271,,joao mario;joao mario ferreira oliveira;joao mario naval da costa eduardo;joao mario neto lopes
juventus,Juventus,aek-athens,AEK Athens,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
juventus,Juventus,aek-athens,AEK Athens,Roberto Pereyra,roberto pereyra,Q93504,,roberto maximiliano pereyra;roberto pereyra
juventus,Juventus,az-alkmaar,AZ Alkmaar,Teun Koopmeiners,teun koopmeiners,Q39498277,,teun koopmeiners
juventus,Juventus,adana-demirspor,Adana Demirspor,Davide Lanzafame,davide lanzafame,Q367433,,davide lanzafame
juventus,Juventus,adana-demirspor,Adana Demirspor,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
juventus,Juventus,ajax,Ajax,Arkadiusz Milik,arkadiusz milik,Q137231,,arkadiusz krystian milik;arkadiusz milik
juventus,Juventus,ajax,Ajax,Christian Poulsen,christian poulsen,Q204141,,christian bjornshoj poulsen;christian poulsen
juventus,Juventus,ajax,Ajax,Daniele Rugani,daniele rugani,Q15830919,,daniele rugani
juventus,Juventus,ajax,Ajax,Danilo,danilo,Q2193752,,danilo;danilo dos santos de oliveira;danilo larangeira;danilo luiz da silva;danilo pereira da silva;richard danilo maciel sousa campos
juventus,Juventus,ajax,Ajax,Edgar Davids,edgar davids,Q185115,,edgar davids;edgar steven davids
juventus,Juventus,ajax,Ajax,Edwin van der Sar,edwin van der sar,Q482955,,edwin van der sar
juventus,Juventus,ajax,Ajax,Eljero Elia,eljero elia,Q201896,,eljero elia;eljero george rinaldo elia
juventus,Juventus,ajax,Ajax,Francisco Conceição,francisco conceicao,Q99617367,,francisco conceicao;francisco fernandes da conceicao
juventus,Juventus,ajax,Ajax,Lucas Rosa,lucas rosa,Q86849563,,lucas oliveira rosa;lucas rosa
juventus,Juventus,ajax,Ajax,Matthijs de Ligt,matthijs de ligt,Q26259982,,matthijs de ligt
juventus,Juventus,ajax,Ajax,Michael Laudrup,michael laudrup,Q188720,,michael laudrup
juventus,Juventus,ajax,Ajax,Mohamed Ihattaren,mohamed ihattaren,Q61033619,,mohamed amine ihattaren;mohamed ihattaren
juventus,Juventus,ajax,Ajax,Sunday Oliseh,sunday oliseh,Q434750,,sunday ogochukwu oliseh;sunday oliseh
juventus,Juventus,ajax,Ajax,Zdeněk Grygera,zdenek grygera,Q168997,,zdenek grygera
juventus,Juventus,ajax,Ajax,Zlatan Ibrahimović,zlatan ibrahimovic,DEMO-039-zlatan-ibrahimović,,zlatan ibrahimovic
juventus,Juventus,al-ahli-saudi,Al Ahli,Merih Demiral,merih demiral,Q29047921,,merih demiral
juventus,Juventus,al-ahli-saudi,Al Ahli,Nunes,nunes,Q2448647,,anderson francisco nunes;joao batista nunes de oliveira;nunes
juventus,Juventus,al-hilal,Al Hilal,João Cancelo,joao cancelo,Q6298063,,joao cancelo;joao pedro cavaco cancelo
juventus,Juventus,al-hilal,Al Hilal,Matheus Pereira,matheus pereira,Q21064573,,matheus fellipe costa pereira;matheus pereira;matheus pereira da silva
juventus,Juventus,al-hilal,Al Hilal,Sebastian Giovinco,sebastian giovinco,Q213111,,sebastian giovinco
juventus,Juventus,al-ittihad,Al Ittihad,James Troisi,james troisi,Q557329,,james troisi
juventus,Juventus,al-ittihad,Al Ittihad,Thiago Carleto,thiago carleto,Q599624,,thiago carleto;thiago carleto alves
juventus,Juventus,al-nassr,Al Nassr,Cristiano Ronaldo,cristiano ronaldo,DEMO-016-cristiano-ronaldo,,cristiano ronaldo;cristiano ronaldo dos santos aveiro
juventus,Juventus,al-nassr,Al Nassr,Kingsley Coman,kingsley coman,DEMO-059-kingsley-coman,,kingsley coman;kingsley junior coman
juventus,Juventus,anderlecht,Anderlecht,Marko Pjaca,marko pjaca,Q15039855,,marko pjaca
juventus,Juventus,anderlecht,Anderlecht,Thomas Nordahl,thomas nordahl,Q1377810,,thomas gunnar nordahl;thomas nordahl
juventus,Juventus,antalyaspor,Antalyaspor,Danilo,danilo,Q2193752,,danilo;danilo dos santos de oliveira;danilo larangeira;danilo luiz da silva;danilo pereira da silva;richard danilo maciel sousa campos
juventus,Juventus,antalyaspor,Antalyaspor,Jabá,jaba,Q577979,,jaba;silvino joao de carvalho
juventus,Juventus,atalanta,Atalanta,Abdoulay Konko,abdoulay konko,Q308391,,abdoulay konko
juventus,Juventus,atalanta,Atalanta,Adriano,adriano,Q94850,,adriano;adriano bispo dos santos;adriano correia claro;adriano ferreira martins;adriano leite ribeiro;adriano padilha nascimento;adriano pereira da silva;adriano vieira louzada;francisco adriano da silva rodrigues
juventus,Juventus,atalanta,Atalanta,Adriano Novellini,adriano novellini,Q2825079,,adriano novellini
juventus,Juventus,atalanta,Atalanta,Alberto Fontana,alberto fontana,Q2252579,,alberto fontana;alberto maria fontana
juventus,Juventus,atalanta,Atalanta,Alessio Tacchinardi,alessio tacchinardi,Q382193,,alessio tacchinardi
juventus,Juventus,atalanta,Atalanta,Amos Mariani,amos mariani,Q1101754,,amos mariani
juventus,Juventus,atalanta,Atalanta,Andrea Masiello,andrea masiello,Q494429,,andrea masiello
juventus,Juventus,atalanta,Atalanta,Antonio Cabrini,antonio cabrini,Q68064,,antonio cabrini
juventus,Juventus,atalanta,Atalanta,Antonio Dalmonte,antonio dalmonte,Q2857255,,antonio dalmonte
juventus,Juventus,atalanta,Atalanta,Bruno Limido,bruno limido,Q1410942,,bruno limido
juventus,Juventus,atalanta,Atalanta,Carlo Ceresoli,carlo ceresoli,Q1042039,,carlo ceresoli
juventus,Juventus,atalanta,Atalanta,Carlo Osti,carlo osti,Q3659682,,carlo osti
juventus,Juventus,atalanta,Atalanta,Cesare Prandelli,cesare prandelli,Q218380,,cesare prandelli;claudio cesare prandelli
juventus,Juventus,atalanta,Atalanta,Christian Vieri,christian vieri,Q188696,,christian vieri
juventus,Juventus,atalanta,Atalanta,Cristian Romero,cristian romero,Q28058687,,cristian gabriel romero;cristian romero
juventus,Juventus,atalanta,Atalanta,Cristian Zenoni,cristian zenoni,Q955963,,cristian zenoni
juventus,Juventus,atalanta,Atalanta,Dani Osvaldo,dani osvaldo,Q313927,,dani osvaldo;pablo daniel osvaldo
juventus,Juventus,atalanta,Atalanta,Daniele Fortunato,daniele fortunato,Q325170,,daniele fortunato
juventus,Juventus,atalanta,Atalanta,Davide Cais,davide cais,Q20630657,,davide cais
juventus,Juventus,atalanta,Atalanta,Davide Micillo,davide micillo,Q3703583,,davide micillo
juventus,Juventus,atalanta,Atalanta,Dejan Kuluševski,dejan kulusevski,Q59914139,,dejan kulusevski
juventus,Juventus,atalanta,Atalanta,Dino da Costa,dino da costa,Q585082,,dino da costa
juventus,Juventus,atalanta,Atalanta,Domenico Casati,domenico casati,Q1133891,,domenico casati
juventus,Juventus,atalanta,Atalanta,Domenico Marocchino,domenico marocchino,Q1157032,,domenico marocchino
juventus,Juventus,atalanta,Atalanta,Emil Holm,emil holm,Q66843837,,emil alfons holm;emil holm
juventus,Juventus,atalanta,Atalanta,Emilio Caprile,emilio caprile,Q1337447,,emilio caprile
juventus,Juventus,atalanta,Atalanta,Enzo Rosa,enzo rosa,Q3055556,,enzo rosa
juventus,Juventus,atalanta,Atalanta,Ermanno Scaramuzzi,ermanno scaramuzzi,Q3056713,,ermanno scaramuzzi
juventus,Juventus,atalanta,Atalanta,Fabio Bonci,fabio bonci,Q1449145,,fabio bonci
juventus,Juventus,atalanta,Atalanta,Federico Mattiello,federico mattiello,Q16236889,,federico mattiello
juventus,Juventus,atalanta,Atalanta,Federico Peluso,federico peluso,Q924381,,federico peluso
juventus,Juventus,atalanta,Atalanta,Filippo Inzaghi,filippo inzaghi,Q126503,,filippo inzaghi
juventus,Juventus,atalanta,Atalanta,Francesco Cergoli,francesco cergoli,Q3080939,,francesco cergoli
juventus,Juventus,atalanta,Atalanta,Gaetano Scirea,gaetano scirea,Q299608,,gaetano scirea
juventus,Juventus,atalanta,Atalanta,Giacomo Mari,giacomo mari,Q1522132,,giacomo mari
juventus,Juventus,atalanta,Atalanta,Giancarlo Alessandrelli,giancarlo alessandrelli,Q870189,,giancarlo alessandrelli
juventus,Juventus,atalanta,Atalanta,Gianfranco Leoncini,gianfranco leoncini,Q1378311,,gianfranco leoncini
juventus,Juventus,atalanta,Atalanta,Gianluca Luppi,gianluca luppi,Q519178,,gianluca luppi
juventus,Juventus,atalanta,Atalanta,Gianluigi Savoldi,gianluigi savoldi,Q1154081,,gianluigi savoldi
juventus,Juventus,atalanta,Atalanta,Gianpietro Marchetti,gianpietro marchetti,Q1150359,,gianpietro marchetti
juventus,Juventus,atalanta,Atalanta,Giorgio Mastropasqua,giorgio mastropasqua,Q954545,,giorgio mastropasqua
juventus,Juventus,atalanta,Atalanta,Giovanni Sacco,giovanni sacco,Q1172509,,giovanni sacco
juventus,Juventus,atalanta,Atalanta,Giovanni Zanni,giovanni zanni,Q3107513,,giovanni zanni
juventus,Juventus,atalanta,Atalanta,Giuliano Musiello,giuliano musiello,Q3107902,,giuliano musiello
juventus,Juventus,atalanta,Atalanta,Giuseppe Meazza,giuseppe meazza,Q192131,,giuseppe meazza
juventus,Juventus,atalanta,Atalanta,Giuseppe Mortarotti,giuseppe mortarotti,Q681649,,giuseppe mortarotti
juventus,Juventus,atalanta,Atalanta,Giuseppe Zaniboni,giuseppe zaniboni,Q1088773,,giuseppe zaniboni
juventus,Juventus,atalanta,Atalanta,Guglielmo Stendardo,guglielmo stendardo,Q366837,,guglielmo stendardo
juventus,Juventus,atalanta,Atalanta,Ivano Bonetti,ivano bonetti,Q1069456,,ivano bonetti
juventus,Juventus,atalanta,Atalanta,James Troisi,james troisi,Q557329,,james troisi
juventus,Juventus,atalanta,Atalanta,Juan Cuadrado,juan cuadrado,Q509374,,juan cuadrado;juan guillermo cuadrado bello
juventus,Juventus,atalanta,Atalanta,Jérémie Boga,jeremie boga,Q20925240,,jeremie boga
juventus,Juventus,atalanta,Atalanta,József Viola,jozsef viola,Q919590,,jozsef viola
juventus,Juventus,atalanta,Atalanta,Július Korostelev,julius korostelev,Q2590946,,julius korostelev
juventus,Juventus,atalanta,Atalanta,Karl Hansen,karl hansen,Q2295007,,karl aage hansen;karl hansen
juventus,Juventus,atalanta,Atalanta,Lamberto Leonardi,lamberto leonardi,Q3216647,,lamberto leonardi
juventus,Juventus,atalanta,Atalanta,Leonardo Spinazzola,leonardo spinazzola,Q6526099,,leonardo spinazzola
juventus,Juventus,atalanta,Atalanta,Lorenzo Rosseti,lorenzo rosseti,Q15964423,,lorenzo rosseti;valerio lorenzo rosseti
juventus,Juventus,atalanta,Atalanta,Luca Barlocco,luca barlocco,Q20630552,,luca barlocco
juventus,Juventus,atalanta,Atalanta,Luciano Bodini,luciano bodini,Q1446681,,luciano bodini
juventus,Juventus,atalanta,Atalanta,Manolo Gabbiadini,manolo gabbiadini,Q129816,,manolo gabbiadini
juventus,Juventus,atalanta,Atalanta,Marcelo Estigarribia,marcelo estigarribia,Q456893,,marcelo alejandro estigarribia balmori;marcelo estigarribia
juventus,Juventus,atalanta,Atalanta,Marco Borriello,marco borriello,Q44097,,marco borriello
juventus,Juventus,atalanta,Atalanta,Marco Motta,marco motta,Q337646,,marco motta
juventus,Juventus,atalanta,Atalanta,Marco Pacione,marco pacione,Q3290132,,marco pacione
juventus,Juventus,atalanta,Atalanta,Marco Zanchi,marco zanchi,Q2257599,,marco zanchi
juventus,Juventus,atalanta,Atalanta,Marino Magrin,marino magrin,Q3848211,,marino magrin
juventus,Juventus,atalanta,Atalanta,Mario Astorri,mario astorri,Q958799,,mario astorri
juventus,Juventus,atalanta,Atalanta,Massimo Carrera,massimo carrera,Q980189,,massimo carrera
juventus,Juventus,atalanta,Atalanta,Massimo Orlando,massimo orlando,Q3851386,,massimo orlando
juventus,Juventus,atalanta,Atalanta,Massimo Storgato,massimo storgato,Q3851484,,massimo storgato
juventus,Juventus,atalanta,Atalanta,Matteo Brighi,matteo brighi,Q355830,,matteo brighi
juventus,Juventus,atalanta,Atalanta,Mattia Caldara,mattia caldara,Q17150744,,mattia caldara
juventus,Juventus,atalanta,Atalanta,Merih Demiral,merih demiral,Q29047921,,merih demiral
juventus,Juventus,atalanta,Atalanta,Michele Paolucci,michele paolucci,Q511055,,michele paolucci
juventus,Juventus,atalanta,Atalanta,Mihály Kincses,mihaly kincses,Q746732,,mihaly kincses
juventus,Juventus,atalanta,Atalanta,Nicola Amoruso,nicola amoruso,Q62244,,nicola amoruso
juventus,Juventus,atalanta,Atalanta,Nicola Zanini,nicola zanini,Q3876400,,nicola zanini
juventus,Juventus,atalanta,Atalanta,Paolo Montero,paolo montero,Q342484,,paolo montero;ronald paolo montero iglesias
juventus,Juventus,atalanta,Atalanta,Pierino Fanna,pierino fanna,Q2274998,,pierino fanna;pietro fanna
juventus,Juventus,atalanta,Atalanta,Pierre Giorgio Regonesi,pierre giorgio regonesi,Q3903450,,pierre giorgio regonesi
juventus,Juventus,atalanta,Atalanta,Prince-Désir Gouano,prince desir gouano,Q2110287,,prince desir gouano;prince desire gnahore gouano
juventus,Juventus,atalanta,Atalanta,Raúl Conti,raul conti,Q3421427,,raul conti
juventus,Juventus,atalanta,Atalanta,Renato Sanero,renato sanero,Q737690,,renato sanero
juventus,Juventus,atalanta,Atalanta,Riccardo Orsolini,riccardo orsolini,Q27881421,,riccardo orsolini
juventus,Juventus,atalanta,Atalanta,Richmond Boakye,richmond boakye,Q980185,,richmond boakye;richmond yiadom boakye
juventus,Juventus,atalanta,Atalanta,Roberto Anzolin,roberto anzolin,Q62255,,roberto anzolin
juventus,Juventus,atalanta,Atalanta,Roberto Soldà,roberto solda,Q3939173,,roberto solda
juventus,Juventus,atalanta,Atalanta,Roberto Tavola,roberto tavola,Q3939191,,roberto tavola
juventus,Juventus,atalanta,Atalanta,Sergio Manente,sergio manente,Q1084080,,sergio manente
juventus,Juventus,atalanta,Atalanta,Sergio Porrini,sergio porrini,Q941300,,sergio porrini
juventus,Juventus,atalanta,Atalanta,Simone Loria,simone loria,Q1372810,,simone loria
juventus,Juventus,atalanta,Atalanta,Simone Muratore,simone muratore,Q56810113,,simone muratore
juventus,Juventus,atalanta,Atalanta,Simone Padoin,simone padoin,Q350988,,simone padoin
juventus,Juventus,atalanta,Atalanta,Simone Zaza,simone zaza,Q3961288,,simone zaza
juventus,Juventus,atalanta,Atalanta,Stefano Angeleri,stefano angeleri,Q541322,,stefano angeleri
juventus,Juventus,atalanta,Atalanta,Teun Koopmeiners,teun koopmeiners,Q39498277,,teun koopmeiners
juventus,Juventus,atalanta,Atalanta,Ugo Locatelli,ugo locatelli,Q535491,,ugo locatelli
juventus,Juventus,atalanta,Atalanta,Umberto Colombo,umberto colombo,Q1154126,,umberto colombo
juventus,Juventus,atalanta,Atalanta,Vincenzo Traspedini,vincenzo traspedini,Q3559956,,vincenzo traspedini
juventus,Juventus,atalanta,Atalanta,Zoran Mirković,zoran mirkovic,Q2291258,,zoran mirkovic
juventus,Juventus,austria-wien,Austria Wien,Arnel Jakupović,arnel jakupovic,Q26836963,,arnel jakupovic
juventus,Juventus,austria-wien,Austria Wien,Jocelyn Blanchard,jocelyn blanchard,Q681545,,jocelyn blanchard
juventus,Juventus,austria-wien,Austria Wien,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
juventus,Juventus,austria-wien,Austria Wien,Maicon dos Santos,maicon dos santos,Q581655,,maicon dos santos
